name,country_iso2,lat,lon,population
Eggenstein-Leopoldshafen,DE,49.09006,8.39879,15189
Eggenfelden,DE,48.40509,12.75752,12860
Egestorf,DE,52.28568,9.51676,7959
Egelsbach,DE,49.96792,8.66341,9645
Efringen-Kirchen,DE,47.65,7.56667,8235
Edingen-Neckarhausen,DE,49.45722,8.60639,14009
Edewecht,DE,53.12814,7.98424,20658
Edenkoben,DE,49.28393,8.12714,6668
Eckersdorf,DE,50.02874,11.39611,5071
Eckernförde,DE,54.46854,9.83824,23383
Echzell,DE,50.38888,8.88605,5951
Eching,DE,48.3,11.61667,12804
Ebstorf,DE,53.02785,10.41839,5471
Eberswalde,DE,52.83492,13.81951,41980
Ebersdorf,DE,50.32898,11.15266,6378
Ebersberg,DE,48.0771,11.97063,11041
Ebersbach an der Fils,DE,48.716,9.5236,15919
Ebersbach,DE,51.00762,14.58621,8952
Ebermannstadt,DE,49.78154,11.18168,6864
Eberdingen,DE,48.87942,8.96502,6518
Eberbach,DE,49.4668,8.99016,15624
Ebensfeld,DE,50.0664,10.95835,5721
Duvenstedt,DE,53.70806,10.10444,6022
Dußlingen,DE,48.45357,9.05552,5286
Düsseldorf,DE,51.22172,6.77616,620523
Durmersheim,DE,48.93333,8.26667,11675
Düren,DE,50.80434,6.49299,93440
Durach,DE,47.6944,10.34449,6675
Dunningen,DE,48.21242,8.50619,6032
Dülmen,DE,51.83149,7.28075,47495
Duisburg,DE,51.43247,6.76516,504358
Duderstadt,DE,51.51312,10.25951,22910
Dudenhofen,DE,49.31861,8.38861,5709
Drolshagen,DE,51.02358,7.77355,12310
Drochtersen,DE,53.71015,9.38463,12364
Driedorf,DE,50.63333,8.18333,5213
Dresden,DE,51.05089,13.73832,556227
Drensteinfurt,DE,51.79535,7.73815,15260
Dreieich,DE,50.01997,8.69611,40367
Drebkau,DE,51.65412,14.22316,6336
Dotzheim,DE,50.07438,8.19503,27557
Dötlingen,DE,52.93631,8.38157,6122
Dossenheim,DE,49.45028,8.67472,11612
Dörverden,DE,52.85,9.23333,9710
Dortmund,DE,51.51494,7.466,588462
Dorstfeld,DE,51.50135,7.41085,27655
Dorsten,DE,51.66166,6.96514,79981
Dornstetten,DE,48.47198,8.49817,8215
Dornstadt,DE,48.46697,9.94434,8502
Dornheim,DE,49.87778,8.48389,5150
Dornhan,DE,48.35008,8.50901,6157
Dormagen,DE,51.09683,6.83167,63582
Dorfen,DE,48.27037,12.16056,13487
Dörentrup,DE,52.04109,9.00278,8713
Donzdorf,DE,48.68544,9.81053,11051
Donauwörth,DE,48.71804,10.7793,18364
Donaueschingen,DE,47.95514,8.49707,21604
Döhren,DE,52.3379,9.76265,13569
Dohna,DE,50.95621,13.85839,6140
Doberlug-Kirchhain,DE,51.62578,13.56232,10151
Döbeln,DE,51.1221,13.11027,21338
Ditzingen,DE,48.82672,9.06703,24149
Dittelbrunn,DE,50.07212,10.21974,7620
Dissen,DE,52.11591,8.19956,9265
Dippoldiswalde,DE,50.89621,13.66905,10959
Dinslaken,DE,51.56227,6.7434,70573
Dinklage,DE,52.66223,8.1244,12626
Dinkelscherben,DE,48.34826,10.58893,6742
Dinkelsbühl,DE,49.06942,10.31985,11882
Dingolfing,DE,48.64244,12.49283,18805
Dillingen an der Donau,DE,48.58153,10.49527,18734
Dillingen,DE,49.35557,6.72781,21526
Dillenburg,DE,50.74114,8.28699,24461
Diez,DE,50.37419,8.00735,10822
Dietzenbach,DE,50.00976,8.77783,33256
Dietramszell,DE,47.84871,11.5953,5252
Dietmannsried,DE,47.80787,10.28948,8044
Dietfurt,DE,49.03578,11.58624,6161
Dietenhofen,DE,49.39997,10.68975,5709
Dietenheim,DE,48.21072,10.07163,6630
Dießen am Ammersee,DE,47.95085,11.10306,10050
Dierdorf,DE,50.54647,7.65271,6023
Diepholz,DE,52.60783,8.37005,16783
Dielheim,DE,49.28417,8.73806,8999
Diekholzen,DE,52.09617,9.91945,6941
Diedorf,DE,48.3532,10.78206,10006
Dieburg,DE,49.89738,8.84613,15168
Deutz,DE,50.93463,6.97495,15238
Dettingen unter Teck,DE,48.61667,9.45,5567
Dettingen an der Erms,DE,48.53077,9.34458,9271
Dettenhausen,DE,48.60758,9.10041,5390
Dettelbach,DE,49.80295,10.16519,6888
Detmold,DE,51.93855,8.87318,73680
Detmerode,DE,52.39016,10.7448,7640
Dessau,DE,51.83864,12.24555,67747
Derne,DE,51.57081,7.52013,6950
Denzlingen,DE,48.06667,7.88333,13511
Denkendorf,DE,48.69555,9.31675,10357
Demmin,DE,53.90762,13.03142,12495
Delmenhorst,DE,53.0511,8.63091,75893
Delligsen,DE,51.9412,9.80272,8986
Delitzsch,DE,51.52546,12.34284,24998
Delbrück,DE,51.76503,8.56223,29884
Deizisau,DE,48.7122,9.3861,6608
Deißlingen,DE,48.1123,8.60736,6129
Deggingen,DE,48.5971,9.71891,5623
Deggendorf,DE,48.84085,12.96068,31081
Debschwitz,DE,50.85622,12.07228,10540
Davenstedt,DE,52.36646,9.67184,10666
Daun,DE,50.19716,6.82942,8523
Datteln,DE,51.65598,7.3453,36338
Dassel,DE,51.80179,9.68904,11287
Dasing,DE,48.38482,11.04667,5321
Darmstadt,DE,49.87167,8.65027,140385
Dannenberg,DE,53.0967,11.09001,8413
Damme,DE,52.52157,8.19793,16024
Dahme,DE,51.87008,13.42743,5924
Dahlhausen,DE,51.427,7.14808,12808
Dahlen,DE,51.36495,12.99881,5211
Dahlem,DE,52.4581,13.28702,16916
Dachau,DE,48.26,11.43402,39740
Cuxhaven,DE,53.86828,8.69902,52677
Cunewalde,DE,51.1,14.51667,5601
Crimmitschau,DE,50.81644,12.39045,22442
Cremlingen,DE,52.24794,10.65506,12808
Crailsheim,DE,49.13444,10.07193,32262
Cottbus,DE,51.75769,14.32888,84754
Coswig,DE,51.88618,12.45009,8495
Coswig,DE,51.13204,13.58312,22304
Coppenbrügge,DE,52.11852,9.5487,7901
Contwig,DE,49.25,7.43333,5029
Colditz,DE,51.12821,12.80295,8374
Cölbe,DE,50.85098,8.78092,7083
Coesfeld,DE,51.94349,7.16809,36631
Cochem,DE,50.14511,7.16379,5215
Coburg,DE,50.25937,10.96384,41901
Cloppenburg,DE,52.84755,8.04745,31177
Clausthal-Zellerfeld,DE,51.80949,10.33821,15345
Chemnitz,DE,50.8357,12.92922,247220
Charlottenburg,DE,52.51667,13.28333,129359
Cham,DE,49.22565,12.65501,17314
Celle,DE,52.62264,10.08047,71010
Castrop-Rauxel,DE,51.55657,7.31155,77924
Cappeln,DE,52.81047,8.11407,6274
Bad Camberg,DE,50.29695,8.26896,14195
Calw,DE,48.71419,8.74031,23740
Callenberg,DE,50.85,12.63333,5763
Calden,DE,51.40943,9.40189,7752
Calbe,DE,51.90668,11.77478,11322
Kalawa,DE,51.74402,13.95329,9299
Cadolzburg,DE,49.4573,10.85329,10164
Buxtehude,DE,53.46994,9.68968,38192
Bützow,DE,53.84133,11.98145,8146
Butzbach,DE,50.43395,8.67122,25156
Buttenwiesen,DE,48.6,10.71667,5750
Büttelborn,DE,49.90333,8.52333,13338
Bürstadt,DE,49.64266,8.45936,15348
Burscheid,DE,51.08468,7.11393,19215
Burladingen,DE,48.29111,9.11286,13131
Burkhardtsdorf,DE,50.73333,12.91667,7067
Burkardroth,DE,50.27125,9.99162,7893
Burgthann,DE,49.35202,11.31154,11567
Burgstädt,DE,50.91333,12.806,12477
Burglengenfeld,DE,49.20379,12.04452,12095
Burgkunstadt,DE,50.14093,11.25205,6991
Burgkirchen an der Alz,DE,48.16753,12.7325,10756
Burghausen,DE,48.16925,12.83139,18263
Burghaun,DE,50.69684,9.72453,6713
Burgebrach,DE,49.82832,10.74338,6412
Burgdorf,DE,52.44628,10.0064,30899
Burgau,DE,48.43159,10.40989,9576
Burg auf Fehmarn,DE,54.43333,11.2,6000
Burg bei Magdeburg,DE,52.27152,11.85493,24958
Büren,DE,51.55109,8.55956,22263
Burbach,DE,50.75105,8.07939,14942
Bunde,DE,53.18387,7.27334,7588
Bünde,DE,52.19837,8.58644,45376
Bühlertal,DE,48.68569,8.18876,8144
Bühl,DE,48.69676,8.13523,29193
Buer,DE,51.5774,7.0518,32919
Büdingen,DE,50.29013,9.1114,21579
Budenheim,DE,50.01667,8.16667,8598
Büdelsdorf,DE,54.31824,9.67301,10144
Buckow,DE,52.42162,13.43613,40146
Bückeburg,DE,52.26065,9.04939,19351
Buchloe,DE,48.03719,10.72548,11978
Buchholz in der Nordheide,DE,53.33038,9.86596,40849
Französisch Buchholz,DE,52.60242,13.43019,21449
Buchheim,DE,50.95152,7.02093,12840
Büchenbach,DE,49.26778,11.05889,5255
Büchen,DE,53.48008,10.6176,5442
Buchen in Odenwald,DE,49.52416,9.32293,17773
Buch,DE,52.6347,13.49679,12674
Brunsbüttel,DE,53.8962,9.10459,13950
Brühl,DE,50.82928,6.90499,44137
Brühl,DE,49.39722,8.53361,14262
Brüggen,DE,51.24053,6.18376,16105
Bruckmühl,DE,47.87859,11.91098,15851
Bruckberg,DE,48.52244,11.99448,5071
Bruchsal,DE,49.12426,8.59804,45364
Bruchköbel,DE,50.17853,8.92315,20892
Bruchhausen-Vilsen,DE,52.82931,8.99066,6205
Broitzem,DE,52.23463,10.47718,5853
Britz,DE,52.44293,13.43388,42846
Brilon,DE,51.39462,8.57146,27030
Brieselang,DE,52.58333,13.0,10379
Bretzfeld,DE,49.17944,9.43833,12162
Bretten,DE,49.03685,8.70745,28144
Brensbach,DE,49.77389,8.88444,5438
Bremervörde,DE,53.48513,9.14644,19268
Bremerhaven,DE,53.55357,8.57553,113557
Bremen,DE,53.07582,8.80717,546501
Breitungen,DE,50.76355,10.32724,5281
Breitenfeld,DE,51.40354,12.34177,9043
Breitenbrunn,DE,50.47553,12.76649,5157
Breisach am Rhein,DE,48.03279,7.58294,14367
Breidenbach,DE,50.88734,8.45748,6866
Bredstedt,DE,54.61868,8.96441,5146
Breckerfeld,DE,51.25926,7.46807,9217
Brechten,DE,51.57606,7.4674,9635
Braunshardt,DE,49.91419,8.56722,5640
Braunschweig,DE,52.26594,10.52673,244715
Braunsbedra,DE,51.28602,11.88987,6599
Bräunlingen,DE,47.92957,8.44806,6141
Braunlage,DE,51.72651,10.6109,5159
Braunfels,DE,50.51545,8.38918,11510
Brannenburg,DE,47.73996,12.09166,5646
Brandis,DE,51.33597,12.61024,9728
Brand-Erbisdorf,DE,50.86643,13.32285,11284
Brandenburg an der Havel,DE,52.41667,12.55,59826
Bramsche,DE,52.40881,7.97288,31394
Brakel,DE,51.7175,9.18596,17808
Brake (Unterweser),DE,53.33333,8.48333,16150
Brackenheim,DE,49.07787,9.06601,15083
Brackel,DE,51.52573,7.54438,24930
Boxberg,DE,49.47965,9.64006,7209
Bövinghausen,DE,51.51667,7.31667,5760
Bovenden,DE,51.58836,9.9222,13964
Bous,DE,49.27732,6.80131,7605
Bötzingen,DE,48.07642,7.72485,5239
Bottrop,DE,51.52392,6.9285,119909
Bothfeld,DE,52.41732,9.79612,20778
Bösel,DE,53.00447,7.95422,7511
Borsdorf,DE,51.35,12.53333,8489
Bornheim,DE,50.76313,6.99089,48523
Borna,DE,51.12416,12.49639,18806
Borkum,DE,53.58094,6.69153,5186
Borken,DE,51.84382,6.85774,40876
Borken,DE,51.04501,9.2844,12506
Borgholzhausen,DE,52.10343,8.30211,8754
Borgfelde,DE,53.55475,10.03447,7099
Borgentreich,DE,51.56917,9.24113,9713
Bordesholm,DE,54.17611,10.03146,7709
Boppard,DE,50.23085,7.58992,16215
Bopfingen,DE,48.85847,10.35417,12606
Bönnigheim,DE,49.04018,9.09386,7477
Bonndorf,DE,47.81863,8.34139,6875
Bonn,DE,50.73438,7.09549,330579
Bönen,DE,51.6,7.76667,19393
Bondorf,DE,48.52064,8.83704,5730
Bomlitz,DE,52.9,9.65,7287
Boll,DE,48.64357,9.61295,5296
Boizenburg,DE,53.38081,10.73758,10722
Bohnsdorf,DE,52.39434,13.57339,11859
Bohmte,DE,52.36667,8.31667,13153
Böhmenkirch,DE,48.68333,9.93333,5774
Böhlen,DE,51.20061,12.38622,6982
Bogenhausen,DE,48.15221,11.61585,77542
Bogen,DE,48.91122,12.68955,10259
Bodenwerder,DE,51.97156,9.51931,6187
Bodenkirchen,DE,48.38333,12.38333,5442
Bodenheim,DE,49.93528,8.32,6907
Bodelshausen,DE,48.38886,8.97703,5929
Bockum,DE,51.34696,6.61589,20617
Bockhorn,DE,53.39514,8.02009,8924
Bockenem,DE,52.00993,10.13197,11177
Bochum,DE,51.48165,7.21648,385729
Bocholt,DE,51.83879,6.61531,73943
Böblingen,DE,48.68212,9.01171,46282
Bobingen,DE,48.27091,10.8339,16682
Bobenheim-Roxheim,DE,49.5875,8.35778,10106
Blumberg,DE,47.84058,8.53329,10500
Blomberg,DE,51.94331,9.09067,17183
Blieskastel,DE,49.23724,7.25617,23212
Bleicherode,DE,51.44026,10.57202,6456
Bleckede,DE,53.28727,10.7349,9793
Blaufelden,DE,49.29778,9.97389,5348
Blaubeuren,DE,48.41215,9.78427,11797
Blasewitz,DE,51.05305,13.79831,24863
Blankenheim,DE,50.43333,6.65,8770
Blankenhain,DE,50.85993,11.3439,6920
Blankenfelde,DE,52.33722,13.41205,11929
Blankenese,DE,53.55698,9.8059,13637
Blankenburg,DE,52.59293,13.45516,6913
Blankenburg,DE,51.79025,10.95509,15963
Blaichach,DE,47.54208,10.25846,5625
Bitterfeld-Wolfen,DE,51.62355,12.32395,15608
Bitburg,DE,49.96794,6.52734,12908
Bissendorf,DE,52.23333,8.16667,14402
Bispingen,DE,53.08312,9.99772,6284
Bisingen,DE,48.31012,8.91738,9321
Bischofswiesen,DE,47.63115,12.98305,7535
Bischofswerda,DE,51.12771,14.17974,10788
Bischofsheim in der Rhön,DE,50.40239,10.00751,5181
Bischofsheim,DE,49.99389,8.36722,12075
Bischberg,DE,49.91087,10.83212,5819
Birstein,DE,50.35,9.3,6581
Bad Birnbach,DE,48.44489,13.09103,5533
Birkenwerder,DE,52.69106,13.27833,7122
Birkenfeld,DE,49.65245,7.16668,6947
Birkenfeld,DE,48.86667,8.63333,10609
Birkenau,DE,49.5625,8.70694,10318
Bingen am Rhein,DE,49.96675,7.8992,24657
Bindlach,DE,49.98167,11.61389,7229
Billstedt,DE,53.55,10.13333,71077
Billigheim,DE,49.34861,9.25389,5899
Billerbeck,DE,51.97829,7.29261,11699
Bietigheim-Bissingen,DE,48.94407,9.11755,41769
Bietigheim,DE,48.90919,8.25202,6026
Biesenthal,DE,52.76616,13.64416,5512
Biesdorf,DE,52.50906,13.5534,28955
Bierstadt,DE,50.08295,8.28569,12613
Bienenbüttel,DE,53.14157,10.48679,6775
Bielefeld,DE,52.03333,8.53333,331906
Biedenkopf,DE,50.91125,8.53016,13788
Biebrich,DE,50.0415,8.24878,38758
Biebesheim,DE,49.78088,8.46696,6626
Bickenbach,DE,49.75917,8.6175,5338
Biblis,DE,49.69167,8.45861,8953
Biberach an der Riß,DE,48.09345,9.79053,32333
Bexbach,DE,49.34615,7.25527,19115
Beverungen,DE,51.66801,9.37417,15266
Bad Bevensen,DE,53.07923,10.58129,8700
Betzdorf,DE,50.79094,7.87189,10560
Bestwig,DE,51.36081,8.40082,11764
Bestensee,DE,52.23978,13.63732,6265
Besigheim,DE,48.99797,9.14268,11883
Bersenbrück,DE,52.5516,7.94836,7958
Bernsdorf,DE,51.3735,14.06886,5871
Bernkastel-Kues,DE,49.91602,7.07664,6880
Bernhardswald,DE,49.09123,12.24744,5596
Bernburg,DE,51.79464,11.7401,32113
Bernau am Chiemsee,DE,47.81167,12.37566,6645
Bernau bei Berlin,DE,52.67982,13.58708,34866
Berlin,DE,52.52437,13.41053,3426354
Bergstedt,DE,53.67111,10.12694,9845
Bergneustadt,DE,51.02496,7.65599,20567
Bergkirchen,DE,48.25671,11.36488,6955
Bergkamen,DE,51.61633,7.64451,52329
Bergisch Gladbach,DE,50.9856,7.13298,106184
Berghofen,DE,51.46691,7.5286,12075
Bergheim,DE,50.95572,6.63986,63558
Bergen auf Rügen,DE,54.41823,13.43349,14771
Bergen,DE,52.80837,9.96374,13609
Berg,DE,49.81417,12.14161,7472
Berchtesgaden,DE,47.63236,13.00187,7698
Berching,DE,49.10695,11.44138,8696
Beratzhausen,DE,49.09517,11.8097,5583
Bensheim,DE,49.68369,8.61839,39439
Benninghofen,DE,51.47524,7.51778,8575
Benningen am Neckar,DE,48.94672,9.24212,5481
Bennewitz,DE,51.36074,12.71376,5211
Bendorf,DE,50.42289,7.57924,17495
Bemerode,DE,52.35,9.83333,19486
Bad Belzig,DE,52.14184,12.59272,11999
Belm,DE,52.3,8.13333,13897
Bellheim,DE,49.19833,8.27944,8494
Belgern,DE,51.48263,13.12382,5148
Beilstein,DE,49.0414,9.3137,6103
Beeskow,DE,52.17291,14.24597,8468
Beerfelden,DE,49.56858,8.97444,6942
Beelitz,DE,52.23812,12.9714,12475
Beelen,DE,51.92906,8.11117,6344
Bedburg,DE,50.99258,6.57128,24937
Beckum,DE,51.75571,8.04075,37814
Beckingen,DE,49.4,6.7,15983
Bebra,DE,50.97445,9.79562,14839
Bayreuth,DE,49.94782,11.57893,75061
Bayenthal,DE,50.91218,6.96799,8714
Bautzen,DE,51.18035,14.43494,41972
Baunatal,DE,51.25182,9.40747,28173
Baumschulenweg,DE,52.46583,13.48523,18894
Battenberg,DE,51.01391,8.64603,5703
Bassum,DE,52.85059,8.72791,16191
Barth,DE,54.36346,12.72491,9298
Barßel,DE,53.16981,7.75012,12475
Barsinghausen,DE,52.3,9.45,14200
Barsbüttel,DE,53.56912,10.16795,12363
Barop,DE,51.48173,7.43197,8170
Barntrup,DE,51.99038,9.11642,9513
Barnstorf,DE,52.71009,8.50256,6050
Barmstedt,DE,53.79175,9.77021,9521
Barleben,DE,52.20193,11.6177,5895
Bargteheide,DE,53.72989,10.26739,13640
Bardowick,DE,53.29354,10.38811,6026
Bannewitz,DE,50.99291,13.71712,10851
Bammental,DE,49.35611,8.77944,6493
Bamberg,DE,49.89873,10.90067,70047
Balve,DE,51.3315,7.86424,12281
Baltmannsweiler,DE,48.74215,9.4494,5584
Ballenstedt,DE,51.719,11.23265,8064
Balingen,DE,48.27525,8.85464,34414
Bakum,DE,52.74118,8.19546,5678
Baiersdorf,DE,49.65807,11.03594,7071
Baiersbronn,DE,48.50318,8.37699,16248
Baienfurt,DE,47.82857,9.65157,7342
Baesweiler,DE,50.90964,6.18874,27834
Bad Zwischenahn,DE,53.18475,8.00286,27550
Bad Wurzach,DE,47.90799,9.89686,14323
Bad Wörishofen,DE,48.00674,10.59666,14028
Bad Windsheim,DE,49.50274,10.41539,12022
Bad Wimpfen,DE,49.22971,9.15648,6968
Bad Wildungen,DE,51.11963,9.12475,18037
Bad Waldsee,DE,47.92027,9.7549,19840
Bad Vilbel,DE,50.17866,8.73756,30736
Bad Tölz,DE,47.76111,11.5589,17434
Bad Sooden-Allendorf,DE,51.27092,9.97483,8915
Bad Soden-Salmünster,DE,50.27574,9.36705,13953
Bad Soden am Taunus,DE,50.1408,8.50449,22871
Bad Segeberg,DE,53.93775,10.30745,16052
Bad Schwartau,DE,53.91887,10.69691,19722
Bad Schwalbach,DE,50.14196,8.06964,11112
Bad Sassendorf,DE,51.58333,8.16667,11659
Bad Salzungen,DE,50.81342,10.2361,16410
Bad Salzuflen,DE,52.0862,8.74434,54899
Bad Salzdetfurth,DE,52.05777,10.0058,14349
Bad Säckingen,DE,47.55371,7.94612,16549
Bad Sachsa,DE,51.59499,10.55546,8244
Bad Rothenfelde,DE,52.11667,8.16667,7299
Bad Reichenhall,DE,47.72947,12.87819,16910
Bad Rappenau,DE,49.23848,9.1018,20581
Bad Pyrmont,DE,51.98589,9.25246,21629
Bad Orb,DE,50.22788,9.34782,10186
Bad Oldesloe,DE,53.81167,10.37417,24322
Bad Oeynhausen,DE,52.20699,8.80365,49513
Bad Neustadt an der Saale,DE,50.32174,10.20673,15261
Bad Neuenahr-Ahrweiler,DE,50.54322,7.1113,27823
Bad Nenndorf,DE,52.33703,9.37904,10255
Bad Nauheim,DE,50.36463,8.73859,30291
Bad Münstereifel,DE,50.55667,6.76424,19051
Bad Münder am Deister,DE,52.19551,9.46421,18726
Bad Mergentheim,DE,49.4925,9.77361,22472
Bad Marienberg,DE,50.64947,7.94958,5838
Bad Lippspringe,DE,51.78333,8.81683,15175
Bad Liebenzell,DE,48.77427,8.72971,9616
Bad Liebenwerda,DE,51.51826,13.39459,10890
Bad Lauterberg im Harz,DE,51.63272,10.47031,11784
Bad Lausick,DE,51.14495,12.64449,9026
Bad Lauchstädt,DE,51.38652,11.86956,5018
Bad Langensalza,DE,51.10771,10.646,18183
Bad Kreuznach,DE,49.8414,7.86713,43213
Bad Kösen,DE,51.13431,11.72203,5522
Bad König,DE,49.7432,9.0075,9687
Bad Kissingen,DE,50.20228,10.07784,21328
Bad Iburg,DE,52.1549,8.04216,11554
Bad Hönningen,DE,50.51689,7.31195,5772
Bad Honnef,DE,50.64336,7.2278,25348
Bad Homburg vor der Höhe,DE,50.22683,8.61816,51859
Bad Hersfeld,DE,50.87197,9.70891,30725
Bad Herrenalb,DE,48.79787,8.43617,7521
Bad Harzburg,DE,51.88268,10.56157,22954
Bad Gandersheim,DE,51.87167,10.02537,11099
Bad Freienwalde,DE,52.7873,14.0304,13075
Bad Frankenhausen,DE,51.35609,11.09977,10019
Bad Feilnbach,DE,47.77331,12.00973,7203
Bad Essen,DE,52.31667,8.33333,15732
Badenstedt,DE,52.35809,9.67072,12159
Baden-Baden,DE,48.7606,8.23975,55449
Bad Ems,DE,50.33544,7.71369,9735
Bad Dürrheim,DE,48.02093,8.53056,12829
Bad Dürrenberg,DE,51.29545,12.06583,11479
Bad Dürkheim,DE,49.4618,8.17236,18698
Bad Düben,DE,51.59174,12.58492,8998
Bad Driburg,DE,51.73297,9.01969,19553
Bad Doberan,DE,54.10712,11.90051,11559
Bad Brückenau,DE,50.30853,9.78985,7304
Bad Breisig,DE,50.50523,7.28861,8959
Bad Bramstedt,DE,53.91827,9.88243,13177
Bad Blankenburg,DE,50.68189,11.27369,7625
Bad Berleburg,DE,51.05224,8.39227,20757
Bad Berka,DE,50.89982,11.28245,7744
Bad Bergzabern,DE,49.10245,8.00092,7641
Bad Bentheim,DE,52.30066,7.15763,15508
Bad Aibling,DE,47.8638,12.01055,17672
Bad Abbach,DE,48.93754,12.04494,12428
Backnang,DE,48.94743,9.43718,35778
Babenhausen,DE,49.96519,8.95129,16920
Babenhausen,DE,48.14497,10.25325,5342
Aurich,DE,53.46963,7.48239,40319
Aulendorf,DE,47.95083,9.63745,10063
Au in der Hallertau,DE,48.55838,11.74138,5427
Augustusburg,DE,50.81192,13.10197,5202
Augustdorf,DE,51.90944,8.73173,9889
Augsburg,DE,48.37154,10.89851,259196
Auerbach,DE,50.51155,12.40083,21358
Auerbach,DE,49.69201,11.63327,9089
Aue,DE,50.59034,12.70657,18554
Attendorn,DE,51.12645,7.90333,24773
Aßlar,DE,50.59163,8.46273,13772
Asseln,DE,51.52829,7.58914,8850
Asperg,DE,48.90525,9.13502,12870
Aschheim,DE,48.17112,11.71675,6531
Aschersleben,DE,51.75742,11.46084,24892
Ascheberg,DE,51.78333,7.61667,15184
Aschaffenburg,DE,49.97704,9.15214,68551
Asbach,DE,50.66667,7.41667,7060
Arzberg,DE,50.05774,12.18676,6075
Artern,DE,51.36431,11.29167,6597
Bad Arolsen,DE,51.37982,9.01445,16854
Arnstorf,DE,48.5584,12.81674,6570
Arnstein,DE,49.97767,9.96983,8409
Arnstadt,DE,50.84048,10.95198,25678
Arnsberg,DE,51.38333,8.08333,76612
Arheilgen,DE,49.9128,8.65695,17819
Appen,DE,53.65813,9.74582,5838
Apolda,DE,51.02624,11.51638,24793
Aplerbeck,DE,51.48333,7.55,21600
Apen,DE,53.22128,7.80947,10992
Ansbach,DE,49.30481,10.5931,31839
Anröchte,DE,51.56667,8.33333,10847
Annweiler am Trifels,DE,49.20613,7.97527,7316
Annaberg-Buchholz,DE,50.57953,13.00627,23092
Ankum,DE,52.55,7.88333,7186
Anklam,DE,53.85637,13.68965,14694
Angermünde,DE,53.01499,13.99924,15453
Anderten,DE,52.36292,9.85714,7855
Andernach,DE,50.43109,7.40425,29599
Ampfing,DE,48.254,12.41515,6188
Amöneburg,DE,50.79595,8.9233,5390
Amberg,DE,49.44287,11.86267,44737
Alzey,DE,49.74657,8.11513,18241
Alzenau in Unterfranken,DE,50.0888,9.06455,18932
Altusried,DE,47.8041,10.21429,9950
Altrip,DE,49.43556,8.49472,7802
Altötting,DE,48.22533,12.67665,12902
Altomünster,DE,48.38767,11.25691,7275
Altlußheim,DE,49.30167,8.49917,5289
Altlandsberg,DE,52.56503,13.72815,8804
Althengstett,DE,48.72325,8.79434,8201
Altglienicke,DE,52.41116,13.5355,29595
Altentreptow,DE,53.69269,13.25605,6486
Altensteig,DE,48.58649,8.60395,11266
Altenstadt,DE,50.28747,8.94373,12437
Altenkunstadt,DE,50.12504,11.2503,5608
Altenkirchen,DE,50.68594,7.64176,6385
Altenholz,DE,54.39793,10.1279,9737
Altenburg,DE,50.98763,12.43684,38568
Altenberge,DE,52.05,7.46667,9796
Altenberg,DE,50.76556,13.75334,5167
Altenbeken,DE,51.76455,8.94201,9716
Altena,DE,51.29472,7.67337,20862
Altdorf bei Nürnberg,DE,49.3856,11.3573,15312
Altdorf,DE,48.15374,12.18419,11355
Altbach,DE,48.72268,9.38078,6422
Alsterdorf,DE,53.61083,10.01306,15227
Alsfeld,DE,50.75185,9.27082,15945
Alsdorf,DE,50.87673,6.16399,46340
Alsbach,DE,49.74083,8.62337,9080
Alpirsbach,DE,48.34507,8.40197,7011
Alpen,DE,51.58333,6.51667,12908
Allmannsdorf,DE,47.68034,9.20364,5348
Allersberg,DE,49.25132,11.23659,8054
Allensbach,DE,47.71536,9.07145,7053
Allendorf,DE,51.02995,8.67232,5719
Algermissen,DE,52.25332,9.96915,8280
Alfter,DE,50.73333,7.01667,21814
Alfeld,DE,51.98382,9.81989,19138
Alfdorf,DE,48.84385,9.71857,7187
Aldingen,DE,48.1,8.7,7589
Aldenhoven,DE,50.9,6.28333,7364
Albstadt,DE,48.21644,9.02596,46664
Albbruck,DE,47.59077,8.12954,7372
Aken,DE,51.85274,12.04461,9240
Ainring,DE,47.81311,12.94048,10028
Aidlingen,DE,48.67849,8.89524,9285
Aichach,DE,48.45755,11.13413,21042
Ahrensburg,DE,53.67661,10.23705,30103
Ahrensbök,DE,54.00862,10.57434,8643
Ahlerstedt,DE,53.40675,9.45392,5063
Ahlen,DE,51.76338,7.8887,55280
Ahlem,DE,52.37811,9.66436,11167
Ahaus,DE,52.07936,7.01344,38165
Affing,DE,48.46667,10.98333,5171
Aerzen,DE,52.04953,9.25856,10755
Adorf,DE,50.32011,12.25986,5806
Adlershof,DE,52.43548,13.54825,20210
Adendorf,DE,53.28189,10.43787,9865
Adelsheim,DE,49.4015,9.3925,5536
Adelsdorf,DE,49.47022,10.68522,7245
Adelebsen,DE,51.58272,9.75461,6541
Achim,DE,53.01416,9.0263,30013
Achern,DE,48.63115,8.07607,24478
Abtsgmünd,DE,48.89503,10.00172,7381
Abensberg,DE,48.81684,11.8498,12570
Abenberg,DE,49.24282,10.96401,5484
Aalen,DE,48.83777,10.0933,67085
Höhenkirchen-Siegertsbrunn,DE,48.01932,11.71906,9465
Weiler-Simmerberg,DE,47.58261,9.91352,6510
Lauchringen,DE,47.62699,8.31442,7416
Uhldingen-Mühlhofen,DE,47.73333,9.25,8013
Ühlingen-Birkendorf,DE,47.71667,8.31667,5269
Ludenberg,DE,51.25669,6.86507,7907
